6253.15,320.45,2410.8,357.55,3357.6,1051.45,133.43,2118.18,1752.6,336.3,1097.44,923.55,270.7,66.38,65.5,16.8,869.55,62.62,124.04,16162.3
6317.35,318.7,2397.7,369.85,3306.15,1080.4,139.18,2087.38,1809.55,340.79,1077.5,939.05,269.9,67.77,63.95,17.7,863.8,65.42,127.47,16445.74
6307.2,319,2406.3,372.9,3265.85,1096,141.06,2038.37,1875.95,341.43,1095.36,926.45,272.35,70.53,62.8,18.45,866.95,66.99,133.04,16625.12
6299.15,328.05,2471.3,355.8,3276.7,1133.45,142.35,2093.87,1879,346.57,1097.44,920.4,269.1,68.51,61.85,17.8,865.35,59.77,131.38,15997.11
6251.7,328.05,2471.3,355.8,3276.7,1133.45,142.35,2093.87,1879,346.57,1097.44,920.4,269.1,68.51,61.85,17.8,865.35,59.77,131.38,15997.11
6220.9,335,2456.4,359.55,3309.9,1120.95,139.92,2108.29,1796.75,349.13,1089.73,914,267.9,66.98,61.7,17.2,861.45,57.32,120.82,15728.2
6101.1,333.1,2523.15,361.65,3323.9,1099,138.19,2088.23,1721.05,340.64,1080.38,887.65,262.2,65.2,61.15,16.9,848.9,52.85,112.41,15622.76
6144.9,327.9,2429.35,351.25,3335.6,1074.65,135.21,2066.12,1740.45,340.39,1075.06,894.6,264.45,67.82,61.8,16.85,862.5,53.68,116.27,15518.51
6164.35,327.95,2400,346.8,3323.45,1015,135.06,2060.28,1675.4,340.49,1057.4,891.35,263.05,65.64,59.7,16.8,859.15,52.16,111.67,15331.18
6178.35,340.05,2405.5,348.8,3331.55,1022.2,136.2,2064.07,1720.95,339.26,1073.22,892.95,261.05,65.59,59.95,16.7,850.4,53.09,120.13,15450.21
6202.8,342.75,2391.65,356.95,3308.75,1020.9,139.03,2001.13,1718.3,347.55,1049.24,902.3,263.05,67.67,61.3,16.95,846.25,54.27,119.99,15620.96
6204.95,341.6,2399.65,356.1,3324.8,1025.75,141.51,2053.39,1716.55,342.62,1100.98,900.3,262.65,67.07,61.25,16.85,840.25,54.67,117.49,15616.17
6189.35,341.55,2430.9,361,3342.35,1010.15,144.39,2081.48,1675.25,329.63,1103.22,893.55,258.75,64.36,62.15,16.8,839.55,54.62,115.05,15699.05
6045.85,344.7,2440.7,362.8,3335.45,1010.25,144.29,2063.85,1671.55,323.66,1076.55,882,254.1,64.26,62.5,17,838.35,53.78,116.37,15275.56
6089.05,354.55,2459.95,362.2,3314.55,1008.85,146.57,2112.66,1664.6,323.07,1094.92,884.8,247.4,62.23,59.5,16.85,811,52.9,113.09,15243.31
6112.7,345.5,2410.6,348.05,3268.5,964.9,145.53,2100.51,1621.3,321.24,1075.51,867.6,249.05,60.85,58,16.5,785.25,51.87,110.16,15092.83
6096.2,340,2410.35,343.1,3334.8,974.55,144.29,2207.06,1622.8,321.59,1153.07,881.55,244.6,61.24,57.5,16.55,788.75,53.19,112.99,15064.97
6020.95,340,2410.35,343.1,3334.8,974.55,144.29,2207.06,1622.8,321.59,1153.07,881.55,244.6,61.24,57.5,16.55,788.75,53.19,112.99,15064.97
6007.45,339.8,2421.35,342.65,3304.53,997.15,143.54,2204.42,1657.2,325.93,1151.78,900.1,246.8,63.27,57.5,16.95,776.8,55.11,119.59,15313.51
5928.4,342.2,2401.95,338.95,3254.98,997.05,145.72,2114.06,1652.8,332.05,1149.39,865.3,248.55,62.38,57.85,17,780.65,54.13,116.71,15162.23
5906.15,347.15,2396.6,343.05,3108.95,948.05,146.42,2072.17,1632.95,327.31,1109.87,873.75,251.5,61.64,58.55,16.5,785.45,53.54,113.14,14650.17
5907.3,348.55,2404.4,340.25,3091.31,950.4,146.72,2082.97,1609,330.27,1104.06,870.05,242.65,61.54,57.75,15.8,791.45,53.29,113.68,14845.89
5909.7,347.65,2392.8,341.7,3016.06,937.1,143.1,2053.69,1607.55,329.58,1098.95,866.85,242.35,61.14,57.1,15.7,779.15,53.24,111.82,14969.61
5780.05,340.05,2385.65,352.85,3003.84,916.2,144.83,2081.88,1633.05,330.77,1111.56,876.55,241.9,60.4,56.3,15.8,787.4,53.49,111.67,14802.45
5735.3,339.85,2371.7,341.45,2998.42,930.6,142.75,2025.94,1650.65,327.41,1089.16,861.65,241.6,60.45,55.05,15.7,774.25,52.5,112.21,14368.08
5833.2,338.75,2429.75,335.3,3019.04,937.85,142.75,2016.97,1660.2,328.55,1096.91,868.95,241.9,60.65,54.6,15.1,762.65,53.09,113.24,14528.05
5882.25,343,2407.65,326.35,2997.03,910.75,139.97,1941.71,1643.35,320.7,1063.64,857.7,240.2,59.31,51.55,15,750,51.38,109.57,13835.56
5873.85,343,2407.65,326.35,2997.03,910.75,139.97,1941.71,1643.35,320.7,1063.64,857.7,240.2,59.31,51.55,15,750,51.38,109.57,13835.56
5892.45,340.4,2381.15,331.25,2995.04,883.65,136.25,1920.54,1614.9,323.66,1079.63,856.55,237.9,57.78,49.95,15.15,729.65,50.74,107.22,13365.54
5889.75,347.9,2412.2,328.6,2988.68,923.3,142.55,1940.76,1640.7,322.18,1065.28,850.3,240.25,59.26,51.15,15.05,733.05,52.06,112.99,13452.92
6012.1,349.3,2457.05,309.2,2994.34,946.1,149.49,1935.58,1676.1,322.42,1044.92,821.15,241.8,60.11,52.35,15.15,744.35,52.9,113.73,12773.41
6115.55,344.75,2429.1,305.5,2991.71,935.2,141.96,1951.67,1692.65,330.27,1055.6,819.45,243.1,59.96,52.2,14.75,757.35,52.55,112.8,12814.45
5899.45,348.95,2394.9,315.35,2997.13,944.85,130.21,1932.19,1644.95,332.69,1065.13,822.3,243.35,60.55,52.45,15,743.05,52.26,111.58,12824.03
5850.2,349.85,2378.9,323.4,3001.4,943.3,128.37,1947.74,1654.65,330.82,1083.4,825.35,242.35,60.25,52.65,13.9,729.5,52.6,113.24,12832.32
5840.55,355.3,2366.25,337.95,2977.29,987.25,134.37,1942.95,1747.55,335.7,1054.41,831.2,248.75,62.92,52.25,14.1,742.65,54.52,125.22,12971.72
5850.6,355.45,2377.75,336.4,3001,1036.25,132.73,1958.89,1807.75,324,1016.87,834.3,251.45,63.81,50.95,13.75,722.2,56.93,136.22,13150.16
5850.7,343.55,2353.45,315.75,2999.16,973.1,128.67,1947.14,1673.65,313.19,1021.64,810.5,243.1,60.3,48.95,13.4,666.85,53.73,123.99,12840.51
5913.15,338.7,2304.45,313.7,3004.58,962.45,135.41,1940.11,1633.65,312.95,1029.93,809.25,242.95,59.07,49.8,13.65,661.65,52.65,121.5,12805.76
5896.75,333.95,2224.05,317.85,2975.55,969.95,134.52,1895.38,1646.35,307.81,989.46,822.85,244.25,59.46,48.55,13.65,653.6,53.54,122.97,12803.16
5680.4,331.35,2249.3,305.15,3010,941.95,141.66,1946.39,1661.1,309.84,1038.47,822.15,247.6,59.02,49.2,13.3,633.1,53.59,121.45,12805.16
5592.95,336.5,2246.7,303.8,3047.57,951.2,133.78,1960.49,1658.4,305.2,1066.87,826.5,240.1,58.42,49.3,13.6,623.95,52.41,116.47,12874.36
5448.1,329.95,2250.05,312.4,3100.51,969.75,139.53,1986.29,1690.05,299.52,1059.12,834.45,244.95,59.07,50.7,13.6,646.1,53.83,115.19,12770.21
5341.45,335.9,2266.4,298.45,3140.07,969.6,141.76,1980.41,1633.5,298.43,1055.25,848.6,243.7,56.3,47.85,13.1,594.9,50.44,106.83,13057.29
5550.75,316.4,2284.65,299.65,3010.99,958.4,141.06,1981.31,1634.55,297.3,1009.87,823.35,241.3,55.61,47.9,13,580.65,49.8,105.76,12966.92
5471.8,316.4,2284.65,299.65,3010.99,958.4,141.06,1981.31,1634.55,297.3,1009.87,823.35,241.3,55.61,47.9,13,580.65,49.8,105.76,12966.92
5409.05,312.15,2294.1,276.3,2986.89,893.7,133.64,1983.25,1638.15,293.3,1012.8,827.45,242.6,56.2,47.95,12.95,564.35,50.54,108.2,13082.46
5285,299.85,2274.95,260.48,3094.14,817.75,123.18,2061.31,1494.2,293.05,1032.06,803.4,236.5,53.28,47.55,12.65,540.85,47.15,100.57,13401.99
5287.45,300.7,2206.6,256.73,3015.61,783.55,115.39,1993.56,1475.65,291.35,1016.72,804.1,239.35,52.39,46.05,12.1,523.8,47.1,99.25,13014.26
5476.5,320.4,2283.2,265.82,3067.5,826.6,116.99,2049.1,1516.35,292.81,1031.12,825.7,246.85,54.77,47.4,12.5,556.1,49.31,105.07,13562.76
5471.75,308.7,2292.9,262.55,3087.33,803.75,115.2,2025.54,1518.95,286.32,1033.21,818.65,247.65,54.22,46.25,12,541.45,49.02,99.55,12875.26
5408.45,305.55,2258.45,259.76,3086.09,807.2,113.94,1939.77,1487.8,279.87,1010.57,796.85,248.55,54.07,46.7,11.85,569.55,49.8,96.47,13108.92
5302.55,298.2,2171.8,256.73,3097.67,796.35,110.21,1900.71,1497.85,273.23,973.33,788.6,247.3,52.34,47.5,12.1,534.35,49.41,98.08,12906.31
5401.45,297.9,2167.45,278.99,3037.83,802.6,107.69,1831.87,1520,283.99,941.1,792.55,247.05,52.34,45.05,12.45,519.5,50.59,104.14,12882.95
5414.75,307.5,2150.85,293.61,3012.63,830.45,119.94,1835.06,1557.25,285.93,937.97,828,250.15,54.11,46.95,12.95,539.85,52.75,111.09,13217.96
5507.85,308.5,2119.75,289.57,2982.81,853.05,112.39,1822.56,1559.1,295.38,939.76,851.1,245.5,53.78,46.9,12.95,546.45,52.65,111.33,13183.01
5742.3,307.95,2108.55,284.04,3002.19,831.1,104.01,1772.25,1564.75,296.15,896.07,816.25,247.7,52.62,45.65,12.7,545.9,52.8,109.62,13025.84
5699.3,300.85,2046.6,273.56,2941.11,829.55,101.55,1711.33,1548,288.83,879.73,829.65,244.1,51.28,42.5,12.2,497.35,52.41,105.42,12934.97
5612.4,315.3,2138.75,286.25,2988.73,830.4,98.11,1729.86,1554.05,287.77,892.89,845.25,247.6,52.48,44,13.05,521.7,53.39,112.8,13455.61
5565.65,313.9,2141.1,277.36,2987.09,815.35,99.8,1770.76,1530.5,290.09,924.97,855.05,244.15,51.83,40.95,12.8,499.8,53.54,106.69,13095.74
5519.1,320.4,2166.15,279.09,2960.64,858.6,102.18,1774.19,1570.6,289.08,914.59,879.25,249.1,53.04,41.05,12.75,487.35,55.06,110.01,13390.31
5542.25,334.85,2211.1,292.84,3051.35,905.95,114.76,1826.59,1624.4,309.33,913.79,921.5,256.9,56.84,43.65,13.25,534.7,58.45,116.91,14153.4
5685.4,334.85,2211.1,292.84,3051.35,905.95,114.76,1826.59,1624.4,309.33,913.79,921.5,256.9,56.84,43.65,13.25,534.7,58.45,116.91,14153.4
5677.9,334.2,2238.25,275.1,3065.22,892.55,117.03,1812.95,1619.95,299.06,934.05,919.05,246.7,56.33,44.3,13.3,518.7,58.6,117.74,14114.25
5727.85,335.65,2181.15,272.98,2987.48,867.05,116.07,1807.17,1605.35,290.87,926.85,900.8,246.95,54.89,41.6,13.4,517.4,58.35,116.07,13430.45
5742,325.35,2224,265.43,2946.88,875.05,113.65,1838.45,1664.15,293.68,899.59,871.85,245,53.87,40.05,13.1,503.75,57.66,114.36,12965.93
5755.05,325.35,2224,265.43,2946.88,875.05,113.65,1838.45,1664.15,293.68,899.59,871.85,245,53.87,40.05,13.1,503.75,57.66,114.36,12965.93
5831.65,322.1,2254.65,263.17,2945.68,868.25,111.95,1815.83,1716.1,295.28,900.29,874,239.09,54.15,38.7,12.45,521.55,57.51,114.95,12827.83
5886.2,330.25,2198.2,251.44,2969.54,866.35,109,1863.06,1641.4,293.53,937.87,846.55,242.07,52.72,38.15,12.3,509.75,55.84,110.4,12485.82
5907.5,335.4,2209.95,271.06,2991.11,902.45,116.94,1860.17,1682.25,295.72,943.04,877.45,249.42,55.96,39.95,12.2,527.4,57.96,117.83,12722.98
5990.5,332.95,2238.7,278.75,2990.86,887.1,144.82,1838.9,1680.6,295.18,929.43,901.85,252.97,55.41,39.55,12.75,536.6,56.38,114.17,12713.69
6077.8,339.4,2278.45,292.89,2956.92,914.2,145.79,1808.56,1683.2,295.62,924.22,925.85,246.35,57.58,40.95,12.75,552.95,58.35,123.41,12834.09
6031.8,341.7,2281.2,311.35,2951.95,909.05,153.24,1808.66,1708.4,291.89,931.02,962.9,248.17,60.37,41.3,13.55,565.9,63.31,130.16,13195.18
6029.2,350.6,2177.25,299.38,2938.08,926.05,147.67,1785.55,1723.3,296.68,899.34,928.65,255.95,59.95,41.3,13.55,533.05,67.73,121.21,13159.04
6038.05,357.95,2217.7,327.37,2903.78,928.6,151.98,1772.5,1740.05,308.02,890.56,922.65,258.4,61.57,42.83,14.25,551.25,69.94,127.76,13614.17
5973.3,368.15,2294.45,336.94,2895.93,931.55,153.77,1763.83,1765.25,309.23,897.51,907.5,261.05,63.38,43.28,14.5,554.85,72.79,131.04,13770.11
5955.25,358.9,2317.95,336.74,2897.92,934.85,153.48,1784.95,1798.15,319.17,896.12,876.1,263.45,65.14,42.98,14.2,566.85,73.53,141.94,13826.81
6030.8,375.8,2346.2,334.72,2891.26,951.8,157.89,1772.08,1801.25,320.14,893.83,894.2,271.13,66.07,42.44,14.45,560.3,75.69,143.01,13787.98
6009,375.75,2361.25,339.24,2884.65,989.65,159.68,1739.28,1860.95,321.98,894.18,916.3,274.69,67.74,43.97,14.85,580.65,77.6,150.89,14362.21
5935.1,368.8,2319.45,332.99,2859.6,974.45,156.24,1736,1824.7,319.85,884.05,928.55,272.29,65.7,43.92,14.95,564.2,77.55,152.21,14372.89
5816.7,369.05,2346.1,333.38,2830.47,959.3,168.15,1732.32,1811.3,322.41,886.04,928.55,273.54,64.77,44.52,15.2,571.4,76.28,153.09,13796.26
5859,368.65,2339.5,330.4,2784.05,984.45,183.44,1650.42,1824.25,314.47,852.87,934.6,272.81,65.28,44.81,15.35,569.25,78,159.74,13565.35
5811.55,368.35,2311.15,329.1,2734.45,980.25,176.96,1668.41,1806.7,311.75,869.16,924.2,272.48,64.35,44.76,16.05,560.3,75.69,152.79,12573.23
5867.9,360.05,2278.4,333.71,2712.53,1003.45,177.05,1639.43,1827.65,313.93,870.89,904.05,272.81,65.79,46.3,15.75,570.9,77.6,164.43,12555.56
5836.95,352.6,2347.65,327.46,2726.35,1061.05,180.2,1631.88,1912.3,313.06,869.16,908.85,275.99,69.22,47.83,17.45,590.7,81.14,176.56,12816.12
5770.9,350.6,2349.45,330.78,2787.48,1060.4,182.23,1600.17,1893.4,312.72,856.59,897.55,274.93,67.65,46.94,17.8,591.8,79.67,171.67,12583.91
5857.55,353.4,2280.85,326.36,2513.28,1057.95,180.54,1555.14,1911.35,310.59,834.8,885.45,273.49,67.78,47.68,18.5,593.96,80.6,172.64,12640.02
5898.85,345.55,2246.72,322.22,2486.24,1038.55,178.31,1502.86,1876.3,304.92,833.75,887.3,275.02,66.63,47.24,18.4,584.23,79.47,169.37,12480.09
5842.2,347.45,2269.28,332.37,2483.31,1034.35,180.78,1495.85,1894.65,307.54,817.02,893.8,272.81,67.92,47.49,18.7,598.78,80.02,172.6,12454.93
5682.35,346.7,2234.06,332.46,2453.44,1027.95,176.91,1497.59,1873.2,308.12,813.1,867.85,265.08,65.61,47.34,18.6,593.77,78.36,167.71,12187.29
5588.7,342.6,2224.22,351.41,2441.56,1051.55,172.99,1521,1894.45,316.84,790.11,874.2,265.37,66.39,47.68,18.5,606.11,78.04,170.1,12249.28
5609.1,338.85,2208.28,352.56,2453.29,1063.7,169.21,1529.05,1899.95,323.43,794.18,866.45,261.29,66.16,47.78,18.55,601.58,76.46,169.56,12410.91
5590.25,326.35,2196.41,343.72,2390.17,1064,173.08,1480.84,1898.75,319.07,762.36,844.15,266.33,64.77,49.37,19.5,600.55,75.54,167.46,12284.92
5667.65,324.85,2248.61,357.32,2389.62,1079.1,177.73,1491.53,1989.9,322.27,760.77,852.8,271.61,68.11,51.65,19.6,631.43,78.08,180.66,12783.08
5655.9,325.95,2249.01,360.02,2436.39,1067.9,173.52,1483.38,2015.6,314.85,753.12,839.2,275.94,68.43,51.79,20.03,648.3,78.13,188.29,12896.69
5822.25,324.35,2204.35,352.9,2483.95,1070.75,168.68,1509.02,1953.8,303.61,770.6,835.15,270.51,65.7,50.26,19.5,647.36,75.86,182.23,12904.37
5813.6,321.7,2145.14,332.42,2468,1030.55,157.74,1482.93,1912.5,289.8,789.86,804.65,259.46,63.29,47.98,19.16,632.71,72.53,174.06,12502.95
5850.05,322.95,2082.16,335.2,2385.1,1026.15,157.98,1429.06,1900.05,287.28,761.71,805.1,262.2,63.84,49.37,19.4,635.12,73.55,176.07,12334.44
5808.4,319.7,2085.93,331.74,2359.75,1032.85,157.98,1383.93,1907.8,277.25,745.82,815.4,259.56,64.45,49.32,20.03,644.8,73.87,173.48,12631.13
5699.1,314.4,2089.31,325.97,2366.21,1049.15,160.16,1402.22,1948.45,276.43,755.45,834.15,263.69,65.05,50.56,19.89,663.39,73.78,179.88,12285.12
5760.2,322.35,2107.54,335.01,2404.33,1044.85,164.86,1413.7,1989.1,280.69,753.47,826.65,276.61,67.55,51.79,20.62,658.52,75.07,189.85,12911.36
5788.8,322.7,2064.08,337.9,2354.98,1046.15,165.87,1396.06,1997.55,282.39,754.56,820.7,284.63,68.8,52.98,21.1,676.13,77.76,196.6,13745.95
5878,329.9,2085.98,350.78,2423.81,1086.7,174.49,1419.12,2045.8,288.64,774.32,826.4,287.71,71.12,56.05,21.49,701.45,79.19,205.31,14085.37
5881,330.15,2117.03,350.88,2431.96,1090.95,174.92,1435.12,2043.6,285.25,774.37,820.75,288.33,70.61,55.16,21.44,691.81,79.56,203.04,14140.88
5921.4,331.85,2132.43,352.85,2408.16,1101.45,176.62,1443.72,2065.8,290.43,770.9,818.95,289.2,71.91,54.42,21.73,679.71,80.76,204.18,14273.95
5923.85,331.75,2161.63,354.78,2380.67,1102.15,170.52,1441.98,2045.85,293.29,758.38,811.4,290.3,71.17,53.43,21.78,673.27,81.04,200.08,14287.73
5919.45,327,2144.94,343.62,2365.71,1068.85,169.5,1436.96,2018.8,287.38,752.28,807.1,284.58,69.64,52.83,20.86,659.85,78.41,195.79,14307.1
5939.3,331,2164.22,348.81,2406.91,1081.25,173.62,1459.27,2006.05,295.52,758.33,802.35,290.16,70.61,54.17,20.52,661.72,79.15,197.91,14652.91
5985.95,334.35,2169.68,345.3,2460.74,1076.5,175.41,1492.52,1997.5,296.49,750.44,806.6,288.81,70.33,54.81,20.37,693.04,79.01,194.28,14435.78
6124.05,337,2167.25,352.28,2471.92,1117.8,178.31,1515.88,2011.55,294.36,748.2,872,293.23,71.82,55.26,21.73,714.33,80.26,195.79,14727.39
6104.3,333.85,2175.99,361.8,2432.21,1141.7,183.34,1509.82,2024.15,297.56,739.02,877.2,295.15,72.93,55.26,22.36,709.81,81.27,201.07,14966.98
6111.25,334.9,2123.88,358.72,2415.17,1154.6,186.1,1461.91,2048.8,300.85,742.44,888.2,293.42,73.58,56.55,23.09,724.41,82.94,209.83,15174.93
6083.15,334,2146.53,359.34,2446.58,1134.4,188.23,1446.05,2031.75,305.21,721.74,865.75,292.61,72.75,56.89,23.14,714.82,81.27,203.89,15248.91
5983.55,337.3,2143.01,357.13,2481.02,1138.2,189.1,1443.64,2028.2,301.53,730.48,863.1,290.45,72.61,56.45,22.85,698.89,80.53,206.53,15143.68
5967.05,336.05,2098.05,353.77,2499.11,1145.15,190.7,1447.63,2069.85,301.82,736.98,811.6,289.15,74.23,56,22.65,682.32,80.76,207.47,15007.41
6094.5,339.9,2078.33,362.42,2397.32,1154.45,194.14,1476.25,2046.75,296.59,739.66,802.4,289.87,73.95,55.66,23.04,672.63,79.42,207.28,14869.95
6114.1,349.05,2093.88,369.01,2327.49,1182.8,198.98,1477.19,2088.55,310.54,736.83,825.45,290.06,75.9,58.48,23.62,706.12,81.32,218.02,14980.16
6156.9,337.57,2108.88,364.25,2311.54,1194.9,197.38,1475.17,2106.3,311.66,742.3,824.9,289.96,77.85,59.17,23.19,695.01,80.49,212.89,15115.43
6187.3,334.96,2103.02,366.03,2325.1,1211.67,197.33,1491.67,2129.8,316.55,739.66,831.55,292.99,79.75,60.31,23.24,707.1,82.38,220.66,15356.22
6169.9,328.95,2077.29,363,2331.48,1199.33,190.65,1475.81,2120.6,314.47,736.54,827.45,294.77,79.33,60.16,23.19,706.61,81.64,214.07,15371.2
6146.75,325.01,2052.6,367.81,2307.11,1184.33,186.39,1447.78,2109.91,312,732.42,800.65,291.98,78.96,59.37,22.46,700.91,80.58,214.25,15242.02
5995.4,327.57,2038.05,365.35,2318.86,1153,189.44,1470.58,2135.8,314.27,731.72,798.75,295.01,78.77,58.48,22.26,676.47,80.81,213.36,14891.21
5980.45,330.58,2042.32,374.73,2343.87,1190.18,197.24,1476.2,2317.64,319.65,738.47,806.05,298.8,81.55,58.33,22.41,673.42,82.98,216.94,15347.44
6107.25,326.1,2007.65,386.95,2355.95,1191.06,199.41,1470.73,2315.39,326.05,731.52,808.35,301.69,83.32,61.15,22.85,679.71,84.65,221.51,15157.06
6094.75,329.69,2031.44,394.06,2330.85,1189.88,195.78,1450.59,2365.51,326.14,722.73,815.65,305.58,83.97,61.94,23.19,688.56,85.53,227.49,14975.97
